scientific,month,gno,count,longitude,latitude
Papilio polytes,6,2881,1,113.9124006,22.21945077
Papilio polytes,6,860,1,113.9993603,22.48145416
Papilio polytes,6,930,3,113.9993718,22.47242379
Papilio polytes,6,931,2,114.0090884,22.47243418
Papilio polytes,6,1004,1,114.0382471,22.46343147
Papilio polytes,6,521,1,114.1062267,22.5266883
Papilio polytes,6,1571,1,114.1062952,22.39123182
Papilio polytes,6,522,1,114.115947,22.52669227
Papilio polytes,6,666,1,114.1548314,22.50864154
Papilio polytes,6,736,1,114.1548329,22.49961115
Papilio polytes,6,1226,1,114.1548428,22.43639815
Papilio polytes,6,1296,1,114.1548443,22.42736769
Papilio polytes,6,882,1,114.2131391,22.48154776
Papilio polytes,7,860,1,113.9993603,22.48145416
Papilio polytes,7,930,2,113.9993718,22.47242379
Papilio polytes,7,931,2,114.0090884,22.47243418
Papilio polytes,7,1004,3,114.0382471,22.46343147
Papilio polytes,7,246,1,114.1548228,22.56282366
Papilio polytes,7,247,1,114.1645458,22.5628247
Papilio polytes,7,2558,1,114.1742742,22.264819
Papilio polytes,7,2559,1,114.1839764,22.26481886
Papilio polytes,7,249,1,114.1839916,22.56282501
Papilio polytes,7,250,1,114.1937145,22.56282428
Papilio polytes,7,1514,1,114.2325411,22.40026812
Papilio polytes,7,1374,1,114.2325483,22.4183291
Papilio polytes,7,1515,1,114.2422527,22.40026448
Papilio polytes,7,1375,1,114.2422611,22.41832546
Papilio polytes,7,536,1,114.2520324,22.52668623
Papilio polytes,7,466,1,114.2520373,22.53571658
Papilio polytes,7,1452,1,114.3102422,22.40925316
Papilio polytes,7,1523,1,114.3199451,22.40021438
Papilio polytes,7,1453,1,114.3199544,22.40924485
Papilio polytes,8,860,1,113.9993603,22.48145416
Papilio polytes,8,930,2,113.9993718,22.47242379
Papilio polytes,8,931,1,114.0090884,22.47243418
Papilio polytes,8,1985,1,114.0480795,22.33701279
Papilio polytes,8,1575,1,114.145139,22.3912441
Papilio polytes,8,951,1,114.2034202,22.47251924
Papilio polytes,8,1862,1,114.2131063,22.355121
Papilio polytes,8,2506,1,114.3489245,22.27375848
Papilio polytes,9,860,1,113.9993603,22.48145416
Papilio polytes,9,930,1,113.9993718,22.47242379
Papilio polytes,9,931,2,114.0090884,22.47243418
Papilio polytes,9,1001,1,114.0090993,22.4634038
Papilio polytes,9,1004,2,114.0382471,22.46343147
Papilio polytes,9,1074,1,114.038256,22.45440106
Papilio polytes,9,2544,1,114.0384435,22.26476008
Papilio polytes,9,1425,1,114.048013,22.40925688
Papilio polytes,9,2545,1,114.0481457,22.26476805
Papilio polytes,9,1286,2,114.0577098,22.42732525
Papilio polytes,9,1356,1,114.0577175,22.4182948
Papilio polytes,9,2337,1,114.067529,22.29187413
Papilio polytes,9,2341,2,114.1063452,22.29189563
Papilio polytes,9,878,1,114.1742702,22.48155183
Papilio polytes,9,948,4,114.1742704,22.47252141
Papilio polytes,9,1309,1,114.2811192,22.42733552
Papilio polytes,9,1310,1,114.2908326,22.42732896
Papilio polytes,9,1240,1,114.29084,22.43635941
Papilio polytes,10,2319,2,113.892857,22.29166251
Papilio polytes,10,2320,2,113.9025609,22.2916792
Papilio polytes,10,2321,3,113.9122649,22.29169531
Papilio polytes,10,2322,2,113.9219688,22.29171084
Papilio polytes,10,1629,1,113.9897763,22.38210855
Papilio polytes,10,860,1,113.9993603,22.48145416
Papilio polytes,10,930,2,113.9993718,22.47242379
Papilio polytes,10,931,1,114.0090884,22.47243418
Papilio polytes,10,1561,1,114.009186,22.39116032
Papilio polytes,10,1702,1,114.0189173,22.37310911
Papilio polytes,10,1773,1,114.0286365,22.36408778
Papilio polytes,10,1004,1,114.0382471,22.46343147
Papilio polytes,10,2334,1,114.0384168,22.29185192
Papilio polytes,10,1985,1,114.0480795,22.33701279
Papilio polytes,10,1575,3,114.145139,22.3912441
Papilio polytes,10,1228,1,114.174271,22.43639963
Papilio polytes,10,3336,1,114.2518389,22.16546395
Papilio polytes,10,607,1,114.2617473,22.51765104
Papilio polytes,10,537,1,114.2617528,22.5266814
Papilio polytes,10,608,2,114.271467,22.51764562
Papilio polytes,11,1482,2,113.9217717,22.40007653
Papilio polytes,11,860,1,113.9993603,22.48145416
Papilio polytes,11,930,1,113.9993718,22.47242379
Papilio polytes,11,931,1,114.0090884,22.47243418
Papilio polytes,11,251,1,114.2034374,22.56282297
Papilio polytes,11,322,2,114.213158,22.55379074
Papilio polytes,11,1235,1,114.2422696,22.4363864
Papilio polytes,11,329,1,114.2812139,22.55376097
Papilio polytes,11,330,1,114.2909362,22.55375437
Papilio polytes,11,414,3,114.4270311,22.54456996
Papilio polytes,11,344,1,114.4270474,22.55360021
Papilio protenor,3,860,1,113.9993603,22.48145416
Papilio protenor,4,1482,1,113.9217717,22.40007653
Papilio protenor,4,2609,1,113.9899447,22.2556809
Papilio protenor,4,860,1,113.9993603,22.48145416
Papilio protenor,4,930,1,113.9993718,22.47242379
Papilio protenor,4,1572,1,114.1160062,22.39123577
Papilio protenor,4,1575,1,114.145139,22.3912441
Papilio protenor,4,878,1,114.1742702,22.48155183
Papilio protenor,4,948,2,114.1742704,22.47252141
Papilio protenor,4,322,1,114.213158,22.55379074
Papilio protenor,5,2600,1,113.9026313,22.25555704
Papilio protenor,5,2531,1,113.9123158,22.26460368
Papilio protenor,5,2462,1,113.9220016,22.27364975
Papilio protenor,5,2532,1,113.9220179,22.26461919
Papilio protenor,5,1629,1,113.9897763,22.38210855
Papilio protenor,5,860,1,113.9993603,22.48145416
Papilio protenor,5,1575,2,114.145139,22.3912441
Papilio protenor,5,675,1,114.2423035,22.50862974
Papilio protenor,5,676,1,114.2520227,22.5086255
Papilio protenor,6,2811,1,113.9123836,22.22848137
Papilio protenor,6,2881,1,113.9124006,22.21945077
Papilio protenor,6,2464,1,113.941407,22.27367904
Papilio protenor,6,2535,1,113.9511242,22.26466223
Papilio protenor,6,522,1,114.115947,22.52669227
Papilio protenor,6,1575,1,114.145139,22.3912441
Papilio protenor,6,666,1,114.1548314,22.50864154
Papilio protenor,6,1296,1,114.1548443,22.42736769
Papilio protenor,6,1228,1,114.174271,22.43639963
Papilio protenor,6,882,1,114.2131391,22.48154776
Papilio protenor,6,1375,1,114.2422611,22.41832546
Papilio protenor,7,1575,1,114.145139,22.3912441
Papilio protenor,7,246,1,114.1548228,22.56282366
Papilio protenor,7,247,1,114.1645458,22.5628247
Papilio protenor,7,248,1,114.1742687,22.56282515
Papilio protenor,7,249,1,114.1839916,22.56282501
Papilio protenor,7,250,1,114.1937145,22.56282428
Papilio protenor,7,1584,1,114.2325375,22.39123761
Papilio protenor,7,1514,1,114.2325411,22.40026812
Papilio protenor,7,1375,1,114.2422611,22.41832546
Papilio protenor,7,1446,1,114.2519691,22.40929075
Papilio protenor,7,536,1,114.2520324,22.52668623
Papilio protenor,7,466,1,114.2520373,22.53571658
Papilio protenor,7,1523,1,114.3199451,22.40021438
Papilio protenor,8,1575,2,114.145139,22.3912441
Papilio protenor,8,1933,1,114.2228118,22.34608798
Papilio protenor,9,860,1,113.9993603,22.48145416
Papilio protenor,9,930,1,113.9993718,22.47242379
Papilio protenor,9,1001,1,114.0090993,22.4634038
Papilio protenor,9,1425,1,114.048013,22.40925688
Papilio protenor,9,2545,1,114.0481457,22.26476805
Papilio protenor,9,1286,1,114.0577098,22.42732525
Papilio protenor,9,1356,1,114.0577175,22.4182948
Papilio protenor,9,2341,1,114.1063452,22.29189563
Papilio protenor,9,1575,1,114.145139,22.3912441
Papilio protenor,9,878,1,114.1742702,22.48155183
Papilio protenor,9,948,2,114.1742704,22.47252141
Papilio protenor,9,1239,1,114.2811259,22.43636598
Papilio protenor,9,1310,1,114.2908326,22.42732896
Papilio protenor,10,2320,1,113.9025609,22.2916792
Papilio protenor,10,2321,1,113.9122649,22.29169531
Papilio protenor,10,2322,1,113.9219688,22.29171084
Papilio protenor,10,1629,1,113.9897763,22.38210855
Papilio protenor,10,930,1,113.9993718,22.47242379
Papilio protenor,10,1773,1,114.0286365,22.36408778
Papilio protenor,10,2334,1,114.0384168,22.29185192
Papilio protenor,10,1985,1,114.0480795,22.33701279
Papilio protenor,10,1575,1,114.145139,22.3912441
Papilio protenor,10,1228,2,114.174271,22.43639963
Papilio protenor,10,3336,1,114.2518389,22.16546395
Papilio protenor,10,608,1,114.271467,22.51764562
Papilio protenor,11,1482,1,113.9217717,22.40007653
Papilio protenor,11,860,1,113.9993603,22.48145416
Papilio protenor,11,330,1,114.2909362,22.55375437
Papilio protenor,11,414,1,114.4270311,22.54456996
Papilio xuthus,1,930,1,113.9993718,22.47242379
Papilio xuthus,5,675,1,114.2423035,22.50862974
Papilio xuthus,6,930,1,113.9993718,22.47242379
Papilio xuthus,6,522,1,114.115947,22.52669227
Papilio xuthus,6,666,1,114.1548314,22.50864154
Papilio xuthus,6,389,1,114.1839907,22.54476434
Papilio xuthus,7,246,1,114.1548228,22.56282366
Papilio xuthus,7,247,1,114.1645458,22.5628247
Papilio xuthus,7,2559,1,114.1839764,22.26481886
Papilio xuthus,7,1375,1,114.2422611,22.41832546
Papilio xuthus,8,1984,1,114.0383723,22.33700478
Papilio xuthus,8,1862,1,114.2131063,22.355121
Papilio xuthus,8,1933,1,114.2228118,22.34608798
Papilio xuthus,9,930,2,113.9993718,22.47242379
Papilio xuthus,9,1285,1,114.0479964,22.4273178
Papilio xuthus,9,2545,1,114.0481457,22.26476805
Papilio xuthus,11,452,1,114.1159431,22.53572263
Paracercion calamorum dyeri,5,452,1,114.1159431,22.53572263
Paracercion melanotum,3,860,1,113.9993603,22.48145416
Paracercion melanotum,3,930,1,113.9993718,22.47242379
Paracercion melanotum,4,860,1,113.9993603,22.48145416
Paracercion melanotum,4,930,1,113.9993718,22.47242379
Paracercion melanotum,5,860,1,113.9993603,22.48145416
Paracercion melanotum,7,860,1,113.9993603,22.48145416
Paracercion melanotum,10,930,1,113.9993718,22.47242379
Paragomphus capricornis,4,1343,1,113.9314515,22.41815238
Paragomphus capricornis,9,1356,1,114.0577175,22.4182948
Paramesotriton hongkongensis,1,1584,8,114.2325375,22.39123761
Paramesotriton hongkongensis,1,1514,2,114.2325411,22.40026812
Paramesotriton hongkongensis,8,1507,2,114.1645601,22.40027725
Paramesotriton hongkongensis,10,943,2,114.1256873,22.47251332
Paramesotriton hongkongensis,10,1434,2,114.1354227,22.40930291
Paramesotriton hongkongensis,10,1506,4,114.1548485,22.40027622
Paramesotriton hongkongensis,11,1290,1,114.0965636,22.42734924
Paramesotriton hongkongensis,11,1570,2,114.0965843,22.3912273
Paramesotriton hongkongensis,11,1571,1,114.1062952,22.39123182
Paramesotriton hongkongensis,11,1436,2,114.1548471,22.40930672
Paramesotriton hongkongensis,11,1792,4,114.2131086,22.36415155
Paramesotriton hongkongensis,11,1582,1,114.2131156,22.39124314
Paramesotriton hongkongensis,11,1583,1,114.2228266,22.39124067
Paramesotriton hongkongensis,12,1292,1,114.1159905,22.42735772
Paramesotriton hongkongensis,12,2484,2,114.1354627,22.2738444
Paramesotriton hongkongensis,12,2560,2,114.1936786,22.26481814
Paramesotriton hongkongensis,12,1584,3,114.2325375,22.39123761
Paramesotriton hongkongensis,12,675,3,114.2423035,22.50862974
Parantica aglea,1,1575,2,114.145139,22.3912441
Parantica aglea,4,948,1,114.1742704,22.47252141
Parantica aglea,4,322,1,114.213158,22.55379074
Parantica aglea,6,1004,1,114.0382471,22.46343147
Parantica aglea,6,389,1,114.1839907,22.54476434
Parantica aglea,7,1575,1,114.145139,22.3912441
Parantica aglea,7,1584,1,114.2325375,22.39123761
Parantica aglea,7,466,1,114.2520373,22.53571658
Parantica aglea,8,1933,1,114.2228118,22.34608798
Parantica aglea,9,930,1,113.9993718,22.47242379
Parantica aglea,9,1286,1,114.0577098,22.42732525
Parantica aglea,9,878,1,114.1742702,22.48155183
Parantica aglea,11,1623,1,113.9315149,22.38203069
Parantica aglea,11,2677,1,113.9705549,22.24662682
Parantica aglea,11,1635,2,114.048038,22.38216542
Parantica aglea,11,1575,1,114.145139,22.3912441
Parantica aglea,11,322,1,114.213158,22.55379074
Parantica aglea,11,330,1,114.2909362,22.55375437
Parasarpa dudu,6,2535,1,113.9511242,22.26466223
Parasarpa dudu,6,2605,1,113.9511387,22.25563164
Parasarpa dudu,6,1228,1,114.174271,22.43639963
Parasarpa dudu,6,1374,1,114.2325483,22.4183291
Parasarpa dudu,6,1375,1,114.2422611,22.41832546
Parasarpa dudu,7,1374,1,114.2325483,22.4183291
Parasarpa dudu,7,1515,1,114.2422527,22.40026448
Parasarpa dudu,7,1375,1,114.2422611,22.41832546
Parasarpa dudu,7,1453,1,114.3199544,22.40924485
Parasarpa dudu,10,1228,1,114.174271,22.43639963
Parasarpa dudu,10,1374,1,114.2325483,22.4183291
Parasesarma continentale,6,1204,1,113.9411337,22.43622763
Parasesarma pictum,6,1204,1,113.9411337,22.43622763
Parasesarma pictum,6,1235,1,114.2422696,22.4363864
Parasesarma ungulatum,6,1235,1,114.2422696,22.4363864
Parazacco spilurus,4,2392,1,113.9219852,22.2826803
Parazacco spilurus,4,1343,2,113.9314515,22.41815238
Parazacco spilurus,4,2463,2,113.9317043,22.27366468
Parazacco spilurus,4,2560,1,114.1936786,22.26481814
Parazacco spilurus,4,2561,1,114.2033808,22.26481685
Parazacco spilurus,4,2632,1,114.2130806,22.25578431
Parazacco spilurus,5,318,2,114.1742688,22.55379482
Parazacco spilurus,5,1228,1,114.174271,22.43639963
Parazacco spilurus,6,737,1,114.1645514,22.49961219
Parazacco spilurus,7,598,1,114.1742695,22.5176734
Parazacco spilurus,7,668,1,114.1742697,22.50864302
Parazacco spilurus,7,249,1,114.1839916,22.56282501
Parazacco spilurus,7,1457,2,114.358803,22.40920578
Parazacco spilurus,7,1528,1,114.3685028,22.40016411
Parazacco spilurus,8,2608,2,113.9802432,22.25566946
Parazacco spilurus,8,2678,2,113.9802558,22.24663884
Parazacco spilurus,8,1357,1,114.0674303,22.41830166
Parazacco spilurus,8,1174,3,114.3297061,22.44535773
Parazacco spilurus,9,2458,2,113.8831908,22.27358421
Parazacco spilurus,9,2742,1,113.9220669,22.23752745
Parazacco spilurus,9,2813,1,113.9317829,22.22851175
Parazacco spilurus,9,878,2,114.1742702,22.48155183
Parazacco spilurus,9,879,3,114.1839874,22.48155169
Parazacco spilurus,9,1309,2,114.2811192,22.42733552
Parazacco spilurus,9,1241,1,114.300554,22.43635226
Parazacco spilurus,10,2392,1,113.9219852,22.2826803
Parazacco spilurus,10,2463,2,113.9317043,22.27366468
Parazacco spilurus,10,1494,1,114.0383098,22.40021837
Parazacco spilurus,10,1495,1,114.0480213,22.4002264
Parazacco spilurus,10,1153,1,114.1256973,22.44542201
Parazacco spilurus,10,1014,2,114.1354066,22.46348568
Parazacco spilurus,10,250,2,114.1937145,22.56282428
Parazacco spilurus,11,806,1,114.1548343,22.49058076
Parazacco spilurus,11,876,1,114.1548357,22.48155035
Parazacco spilurus,11,1226,1,114.1548428,22.43639815
Parazacco spilurus,11,1296,1,114.1548443,22.42736769
Parazacco spilurus,11,1174,1,114.3297061,22.44535773
Parazacco spilurus,12,2257,2,113.9704755,22.30081033
Parazacco spilurus,12,675,6,114.2423035,22.50862974
Parazacco spilurus,12,1100,1,114.2908547,22.45442028
Parazacco spilurus,12,1101,1,114.3005701,22.45441313
Parnara ganga,5,860,1,113.9993603,22.48145416
Parnara ganga,8,860,1,113.9993603,22.48145416
Parnara ganga,10,2334,1,114.0384168,22.29185192
Parnara ganga,11,1482,1,113.9217717,22.40007653
Parnara guttata,4,860,1,113.9993603,22.48145416
Parnara guttata,6,860,1,113.9993603,22.48145416
Parnara guttata,7,931,1,114.0090884,22.47243418
Parnara guttata,9,860,1,113.9993603,22.48145416
Parnara guttata,9,1004,2,114.0382471,22.46343147
Parnara guttata,9,878,1,114.1742702,22.48155183
Parnara guttata,10,3336,1,114.2518389,22.16546395
Parus minor,1,860,3,113.9993603,22.48145416
Parus minor,1,930,5,113.9993718,22.47242379
Parus minor,1,931,1,114.0090884,22.47243418
Parus minor,1,656,1,114.0576403,22.50859894
Parus minor,1,1290,3,114.0965636,22.42734924
Parus minor,1,878,1,114.1742702,22.48155183
Parus minor,1,1298,1,114.1742712,22.42736916
Parus minor,1,879,1,114.1839874,22.48155169
Parus minor,1,1583,1,114.2228266,22.39124067
Parus minor,2,860,2,113.9993603,22.48145416
Parus minor,2,930,4,113.9993718,22.47242379
Parus minor,2,931,4,114.0090884,22.47243418
Parus minor,3,860,1,113.9993603,22.48145416
Parus minor,3,930,2,113.9993718,22.47242379
Parus minor,4,1138,1,113.979977,22.44531008
Parus minor,4,2608,1,113.9802432,22.25566946
Parus minor,4,860,2,113.9993603,22.48145416
Parus minor,4,930,4,113.9993718,22.47242379
Parus minor,4,931,1,114.0090884,22.47243418
Parus minor,5,1074,1,114.038256,22.45440106
Parus minor,5,727,1,114.0673665,22.49957546
Parus minor,5,1528,1,114.3685028,22.40016411
Parus minor,6,860,1,113.9993603,22.48145416
Parus minor,6,1004,2,114.0382471,22.46343147
Parus minor,6,1074,1,114.038256,22.45440106
Parus minor,6,1082,1,114.1159786,22.45444908
Parus minor,6,809,1,114.1839879,22.4905821
Parus minor,7,930,1,113.9993718,22.47242379
Parus minor,7,1074,1,114.038256,22.45440106
Parus minor,8,656,1,114.0576403,22.50859894
Parus minor,9,930,3,113.9993718,22.47242379
Parus minor,9,931,2,114.0090884,22.47243418
Parus minor,9,1004,4,114.0382471,22.46343147
Parus minor,9,1915,1,114.0480712,22.34604333
Parus minor,9,2341,1,114.1063452,22.29189563
Parus minor,9,2413,1,114.1257566,22.28287227
Parus minor,9,2414,1,114.13546,22.28287504
Parus minor,9,250,1,114.1937145,22.56282428
Parus minor,9,322,1,114.213158,22.55379074
Parus minor,10,1629,1,113.9897763,22.38210855
Parus minor,10,860,1,113.9993603,22.48145416
Parus minor,10,930,6,113.9993718,22.47242379
Parus minor,10,931,1,114.0090884,22.47243418
Parus minor,10,1561,1,114.009186,22.39116032
Parus minor,10,1004,1,114.0382471,22.46343147
Parus minor,10,458,1,114.1742692,22.53573413
Parus minor,10,1228,1,114.174271,22.43639963
Parus minor,10,1298,2,114.1742712,22.42736916
Parus minor,10,674,2,114.2325844,22.5086334
Parus minor,10,1103,1,114.3200007,22.45439706
Parus minor,11,2664,1,113.8444441,22.24641789
Parus minor,11,2734,1,113.8444654,22.23738736
Parus minor,11,930,3,113.9993718,22.47242379
Parus minor,11,931,1,114.0090884,22.47243418
Parus minor,11,727,1,114.0673665,22.49957546
Parus minor,11,1218,1,114.0771302,22.43636887
Parus minor,11,1289,2,114.0868501,22.42734412
Parus minor,11,1290,3,114.0965636,22.42734924
Parus minor,11,452,2,114.1159431,22.53572263
Parus minor,11,1152,1,114.1159826,22.44541864
Parus minor,11,2412,2,114.1160532,22.28286893
Parus minor,11,1223,2,114.1257006,22.43639156
Parus minor,11,250,1,114.1937145,22.56282428
Parus minor,11,951,2,114.2034202,22.47251924
Parus minor,12,860,1,113.9993603,22.48145416
Parus minor,12,930,6,113.9993718,22.47242379
Parus minor,12,931,3,114.0090884,22.47243418
Parus minor,12,1004,2,114.0382471,22.46343147
Parus minor,12,1074,2,114.038256,22.45440106
Parus minor,12,656,1,114.0576403,22.50859894
Parus minor,12,1429,1,114.0868617,22.40928317
Parus minor,12,1360,1,114.0965687,22.41831877
Parus minor,12,1504,1,114.1354254,22.40027241
Passer montanus,1,1138,1,113.979977,22.44531008
Passer montanus,4,951,1,114.2034202,22.47251924
Passer montanus,5,860,1,113.9993603,22.48145416
Passer montanus,5,930,2,113.9993718,22.47242379
Passer montanus,5,656,1,114.0576403,22.50859894
Passer montanus,6,860,1,113.9993603,22.48145416
Passer montanus,6,930,2,113.9993718,22.47242379
Passer montanus,7,1138,2,113.979977,22.44531008
Passer montanus,7,1004,1,114.0382471,22.46343147
Passer montanus,8,931,1,114.0090884,22.47243418
Passer montanus,9,860,1,113.9993603,22.48145416
Passer montanus,10,931,1,114.0090884,22.47243418
Passer montanus,10,932,1,114.0188049,22.472444
Passer montanus,10,1004,1,114.0382471,22.46343147
Passer montanus,11,2595,1,113.8541242,22.25546796
Passer montanus,11,2677,2,113.9705549,22.24662682
